HandID,Board,Winner,WinType,Pot,h_Hole,cfr_Hole,h_Bucket,cfr_Bucket,h_Action,cfr_Action,h_Delta,cfr_Delta
9107,5♦6♥8♠4♦A♣,h_bot|cfr_bot,split,10,7♣T♣,7♥Q♦,T7s,Q7o,raise,call,-995,961
9108,4♦3♦A♠2♦3♥,cfr_bot,showdown,15,5♥6♠,A♥A♦,65o,AA,raise,call,-1000,966
9109,8♣2♠T♦7♣8♦,cfr_bot,showdown,5,5♦Q♣,9♣A♠,Q5o,A9o,fold,call,-1000,966
9110,T♣5♥5♦K♠J♠,h_bot,showdown,10,T♠3♠,4♣2♠,T3s,42o,fold,fold,-990,956
9111,5♦J♠9♦9♣T♠,cfr_bot,showdown,15,A♦6♠,7♦8♣,A6o,87o,fold,call,-1000,966
9112,2♦5♣3♣3♦7♦,h_bot,showdown,10,K♦9♦,Q♠3♥,K9s,Q3o,fold,call,-990,956
9113,5♥7♣6♥5♦2♣,cfr_bot,showdown,15,T♦9♠,7♥K♦,T9o,K7o,fold,call,-1000,966
9114,K♣2♥J♠2♦9♦,cfr_bot,showdown,10,3♠5♣,T♥5♥,53o,T5s,fold,call,-1000,966
9115,4♥9♥8♥T♦7♠,h_bot,showdown,5,J♥6♥,8♣2♣,J6s,82s,fold,call,-995,961
9116,J♦Q♠8♣J♥T♠,h_bot,showdown,15,3♦Q♣,4♠2♦,Q3o,42o,fold,call,-985,951
9117,T♠3♣8♠8♣A♠,h_bot,showdown,30,9♥T♥,9♠3♦,T9s,93o,raise,call,-970,936
9118,5♣A♠8♣2♥3♦,h_bot,showdown,30,8♥3♠,Q♥2♣,83o,Q2o,fold,call,-955,921
9119,5♣K♦6♣A♣T♠,h_bot,showdown,25,A♦T♥,2♠8♣,ATo,82o,fold,call,-940,906
9120,7♥6♦K♣J♥6♣,h_bot|cfr_bot,split,25,9♣J♠,T♦J♦,J9o,JTs,fold,fold,-943,908
9121,3♦Q♥7♦9♣T♥,h_bot,showdown,110,K♦K♥,2♣6♠,KK,62o,raise,call,-888,853
9122,T♣J♠T♦A♦4♠,cfr_bot,showdown,110,6♣2♣,Q♥2♥,62s,Q2s,fold,call,-943,908
9123,5♦4♠J♦J♥3♦,h_bot,showdown,65,5♥5♣,4♦6♦,55,64s,fold,call,-888,853
9124,3♣Q♦A♦T♥3♠,cfr_bot,showdown,110,T♣2♠,7♠A♣,T2o,A7o,call,call,-943,908
9125,2♣5♥5♦7♦2♠,h_bot,showdown,65,2♥Q♦,K♠T♦,Q2o,KTo,fold,call,-888,853
9126,3♦A♣K♠8♠2♦,h_bot,showdown,110,6♦K♣,Q♠6♠,K6o,Q6s,call,call,-833,798
9127,6♣4♠Q♦7♥K♣,h_bot,showdown,65,K♥3♦,Q♣3♣,K3o,Q3s,fold,call,-778,743
9128,Q♠5♣7♣K♣6♣,h_bot,showdown,150,T♣5♦,2♣K♦,T5o,K2o,fold,raise,-683,648
9129,J♣7♠9♠8♦5♦,h_bot,showdown,270,T♦K♣,Q♣6♦,KTo,Q6o,raise,call,-548,513
9130,9♦8♥2♥4♠K♥,cfr_bot,showdown,350,J♦6♣,3♥4♣,J6o,43o,raise,call,-723,688
9131,A♦5♣8♥T♠5♦,cfr_bot,showdown,430,4♦K♦,Q♣5♥,K4s,Q5o,raise,call,-938,903
9132,3♦6♣J♦J♣K♠,cfr_bot,showdown,72,Q♣T♠,8♦J♠,QTo,J8o,fold,fold,-1000,965
9133,A♠8♠T♠7♥8♦,cfr_bot,showdown,215,J♣4♥,A♥9♣,J4o,A9o,raise,call,-1000,965
9134,6♠5♣K♦J♣4♥,cfr_bot,showdown,10,T♦9♥,T♥J♦,T9o,JTo,fold,call,-1000,965
9135,9♦Q♥9♣7♦J♣,cfr_bot,showdown,0,2♠A♠,T♣K♦,A2s,KTo,fold,call,-1000,965
9136,8♥J♠T♠5♣Q♥,cfr_bot,showdown,10,T♣5♦,9♥9♠,T5o,99,fold,call,-1000,965
9137,A♥9♥Q♦J♥4♥,cfr_bot,showdown,0,8♠A♣,K♣A♦,A8o,AKo,raise,call,-1000,965
9138,A♥5♠7♥T♥3♣,cfr_bot,showdown,10,Q♥6♣,A♦4♦,Q6o,A4s,fold,call,-1000,965
9139,7♣5♥T♦3♣7♥,cfr_bot,showdown,0,8♠Q♥,K♦7♦,Q8o,K7s,fold,call,-1000,965
9140,4♥J♦3♠6♦4♣,cfr_bot,showdown,10,9♠T♦,Q♦2♠,T9o,Q2o,fold,call,-1000,965
9141,6♠A♦J♠4♣4♥,h_bot,showdown,0,Q♥J♣,9♣7♠,QJo,97o,raise,call,-1000,965
9142,8♣A♥2♥Q♦9♣,h_bot,showdown,10,2♦9♦,3♦T♦,92s,T3s,fold,call,-990,955
9143,4♠7♠K♥A♦6♥,h_bot,showdown,10,T♠6♠,5♣4♣,T6s,54s,fold,call,-990,955
9144,8♦2♣3♦T♥4♥,cfr_bot,showdown,10,6♥A♣,Q♥2♥,A6o,Q2s,fold,call,-990,955
9145,T♥5♠2♠3♦A♠,cfr_bot,showdown,10,8♣T♣,7♠6♠,T8s,76s,fold,call,-1000,965
9146,2♥T♦4♦8♣3♣,cfr_bot,showdown,50,9♣5♠,T♠T♥,95o,TT,fold,raise,-1000,965
9147,4♣K♣8♦7♦4♦,h_bot,showdown,90,7♠9♦,5♥2♥,97o,52s,raise,raise,-910,875
9148,A♥4♣A♠7♥J♣,h_bot,showdown,180,7♦5♥,9♥3♦,75o,93o,fold,call,-820,785
9149,3♥9♦3♦8♦Q♣,h_bot,showdown,220,9♣7♥,J♠7♦,97o,J7o,raise,fold,-730,695
9150,7♦6♣8♣3♠Q♣,cfr_bot,showdown,260,K♥J♦,7♣Q♦,KJo,Q7o,fold,call,-860,825
9151,T♥J♣8♥8♦4♠,cfr_bot,showdown,180,5♥A♥,J♦J♠,A5s,JJ,fold,raise,-870,835
9152,J♥6♦8♣6♥5♣,cfr_bot,showdown,260,K♠2♦,7♠4♣,K2o,74o,raise,call,-1000,965
9153,7♣Q♣5♥4♦7♥,h_bot,showdown,130,A♠7♠,4♥J♦,A7s,J4o,fold,call,-870,835
9154,A♣2♥8♥2♣K♥,h_bot,showdown,260,2♦4♣,4♥7♦,42o,74o,raise,call,-740,705
9155,2♥4♣4♦T♠2♣,h_bot,showdown,180,T♥J♦,7♠A♦,JTo,A7o,fold,raise,-570,535
9156,9♠7♦Q♥9♦5♥,h_bot,showdown,420,2♦Q♦,T♠7♠,Q2s,T7s,raise,call,-360,325
9157,2♠J♣8♥9♦Q♥,cfr_bot,showdown,220,7♣5♥,J♥8♣,75o,J8o,fold,call,-370,335
9158,A♣2♠A♥9♣8♦,cfr_bot,showdown,220,4♥6♥,T♠5♦,64s,T5o,fold,fold,-580,545
9159,A♣7♣9♠8♠J♣,cfr_bot,showdown,220,7♦6♣,5♠8♥,76o,85o,fold,call,-590,555
9160,K♠5♠8♥K♦6♦,cfr_bot,showdown,220,4♥T♦,J♠9♦,T4o,J9o,fold,fold,-800,765
9161,Q♦4♣K♥T♦8♥,h_bot,showdown,410,5♠J♥,6♦5♦,J5o,65s,call,call,-590,555
9162,9♥Q♥2♠A♠4♠,h_bot,showdown,460,Q♣5♠,8♥J♣,Q5o,J8o,fold,raise,-340,305
9163,K♠A♦Q♦5♣9♠,h_bot,showdown,300,A♥Q♣,9♦7♦,AQo,97s,fold,raise,-50,15
9164,9♦A♣5♦A♥8♦,cfr_bot,showdown,300,4♠3♦,9♠K♠,43o,K9s,fold,fold,-340,305
9165,8♥8♦5♣Q♥7♥,cfr_bot,showdown,580,K♦6♠,A♠2♥,K6o,A2o,call,call,-630,595
9166,4♦3♥K♥A♥9♣,cfr_bot,showdown,580,A♠6♣,J♦A♣,A6o,AJo,fold,call,-920,885
9167,Q♦5♦9♣Q♣2♥,h_bot,showdown,300,T♦5♥,4♣8♥,T5o,84o,fold,fold,-630,595
9168,2♠8♣J♠2♣K♣,cfr_bot,showdown,580,9♥4♦,A♥3♠,94o,A3o,fold,call,-920,885
9169,6♠J♦2♠9♣3♦,cfr_bot,showdown,370,4♦Q♥,4♣6♥,Q4o,64o,call,call,-1000,965
9170,K♠9♠T♠K♦K♥,cfr_bot,showdown,290,6♣2♦,4♠4♦,62o,44,fold,call,-1000,965
9171,5♠6♠A♥3♥4♣,h_bot|cfr_bot,split,290,T♣7♠,6♣7♣,T7o,76s,fold,call,-855,820
9172,5♥A♣5♠8♥3♣,cfr_bot,showdown,435,T♠T♥,4♠5♦,TT,54o,fold,call,-1000,965
9173,2♥9♠9♣7♣3♣,cfr_bot,showdown,290,6♥K♥,A♥2♣,K6s,A2o,fold,call,-1000,965
9174,Q♦3♣A♠5♣9♦,h_bot,showdown,290,J♣3♥,3♠4♥,J3o,43o,fold,call,-710,675
9175,5♣9♥9♠T♠T♥,cfr_bot,showdown,580,4♠4♦,9♦5♦,44,95s,raise,fold,-1000,965
9176,5♣A♦6♠Q♥7♥,cfr_bot,showdown,10,3♥5♥,8♦A♠,53s,A8o,fold,fold,-1000,965
9177,K♠2♦5♠8♠3♠,h_bot,showdown,290,7♠8♦,T♣Q♦,87o,QTo,fold,call,-710,675
9178,3♥2♠9♣5♥A♦,h_bot,showdown,300,K♣Q♥,7♥T♥,KQo,T7s,fold,fold,-700,665
9179,K♠5♦A♣K♥4♦,h_bot,showdown,300,5♣A♠,J♦3♥,A5o,J3o,fold,call,-410,375
9180,T♣7♦Q♣J♥3♦,h_bot,showdown,660,Q♥9♥,9♦2♥,Q9s,92o,raise,call,-80,45
9181,T♦7♦T♥J♠A♠,cfr_bot,showdown,340,3♠3♥,K♣Q♦,33,KQo,fold,call,-90,55
9182,8♠T♥3♣2♣9♦,cfr_bot,showdown,700,T♦5♠,T♠Q♣,T5o,QTo,fold,raise,-420,385
9183,8♦5♥Q♥K♥8♣,h_bot,showdown,380,5♦T♠,2♣6♣,T5o,62s,fold,call,-50,15
9184,8♠5♥8♥T♥2♥,cfr_bot,showdown,820,9♦K♣,K♥J♠,K9o,KJo,raise,call,-460,425
9185,2♣5♥8♣4♣8♦,h_bot,showdown,420,4♠9♣,A♣J♦,94o,AJo,fold,call,-50,15
9186,K♣A♦Q♦A♣4♦,cfr_bot,showdown,420,A♠3♥,9♦8♦,A3o,98s,fold,fold,-460,425
9187,9♠5♦J♦J♣6♦,cfr_bot,showdown,420,4♠T♥,3♥5♠,T4o,53o,fold,call,-470,435
9188,J♥4♣2♣5♥7♠,cfr_bot,showdown,420,8♣3♦,J♠Q♥,83o,QJo,fold,fold,-880,845
9189,9♣8♦T♠3♦T♣,h_bot,showdown,420,A♣4♣,2♦4♠,A4s,42o,fold,call,-470,435
9190,J♥K♠2♦K♥5♠,h_bot,showdown,820,4♥5♦,A♦8♦,54o,A8s,fold,call,-60,25
9191,8♣8♥3♥7♦2♠,cfr_bot,showdown,420,3♣9♥,3♠7♥,93o,73o,fold,call,-70,35
9192,2♣K♣3♣8♣5♠,h_bot,showdown,460,J♦3♦,9♦4♦,J3s,94s,raise,fold,-60,25
9193,T♠7♥8♦5♦J♥,h_bot,showdown,500,9♦4♠,K♣6♠,94o,K6o,fold,raise,430,-465
9194,6♣5♥9♥2♣7♥,cfr_bot,showdown,980,3♠A♦,K♦2♥,A3o,K2o,fold,call,-60,25
9195,K♠6♣Q♥8♦Q♦,h_bot,showdown,500,7♦6♦,J♠4♣,76s,J4o,fold,call,430,-465
9196,5♥J♣4♣Q♣A♥,cfr_bot,showdown,980,3♦7♦,J♦3♥,73s,J3o,fold,call,-60,25
9197,Q♥9♣6♦9♦K♠,cfr_bot,showdown,500,3♣5♦,6♠6♥,53o,66,fold,call,-70,35
9198,A♥7♦9♦9♣3♣,h_bot,showdown,980,J♥5♥,2♣T♠,J5s,T2o,fold,call,420,-455
9199,7♥J♥9♣5♥4♦,cfr_bot,showdown,500,8♥7♠,5♦J♦,87o,J5s,fold,call,410,-445
9200,Q♦6♠3♥Q♣4♥,cfr_bot,showdown,980,8♣2♥,6♥7♦,82o,76o,fold,call,-80,45
9201,Q♣K♦Q♦A♠4♠,cfr_bot,showdown,500,J♠5♦,4♥A♣,J5o,A4o,fold,fold,-90,55
9202,6♠6♣Q♦4♦4♠,cfr_bot,showdown,540,A♦J♦,4♥2♥,AJs,42s,raise,fold,-620,585
9203,7♥A♣9♦5♣4♠,cfr_bot,showdown,540,J♠K♥,8♥5♥,KJo,85s,fold,call,-630,595
9204,J♥2♠4♣Q♠5♣,h_bot,showdown,940,J♣K♠,3♥7♠,KJo,73o,fold,raise,-60,25
9205,5♥K♠5♣A♦9♦,h_bot,showdown,580,T♣T♥,3♦8♠,TT,83o,fold,call,510,-545
9206,Q♠T♦6♣J♥4♣,h_bot,showdown,580,5♣K♥,3♥8♥,K5o,83s,fold,fold,520,-555
9207,6♦T♥A♦8♣5♥,h_bot,showdown,455,4♦Q♣,7♠3♥,Q4o,73o,fold,fold,965,-1000
9208,T♠2♥7♣4♣Q♦,cfr_bot,showdown,570,4♦8♣,Q♠2♦,84o,Q2o,fold,call,395,-430
9209,6♠2♦9♣7♠K♣,cfr_bot,showdown,580,3♣8♥,K♥T♥,83o,KTs,fold,raise,385,-420
9210,T♥Q♣K♦6♥K♥,cfr_bot,showdown,1190,2♣K♠,8♥J♥,K2o,J8s,raise,call,-225,190
9211,6♠T♦2♥9♦A♦,cfr_bot,showdown,660,3♣2♦,5♦9♠,32o,95o,fold,raise,-235,200
9212,A♦8♣9♣T♦T♥,cfr_bot,showdown,1300,K♠4♦,6♣T♠,K4o,T6o,fold,call,-885,850
9213,5♠3♥6♠9♣2♠,cfr_bot,showdown,660,5♥J♥,A♠9♥,J5s,A9o,fold,call,-895,860
9214,3♠2♣2♥6♠A♣,h_bot|cfr_bot,split,115,3♦8♣,K♦3♣,83o,K3o,fold,fold,-943,907
9215,T♠9♥Q♦J♦6♥,h_bot,showdown,707,4♥K♥,6♦J♣,K4s,J6o,raise,call,-293,257
9216,7♥7♣K♥J♣9♠,h_bot,showdown,67,2♥7♠,4♠A♦,72o,A4o,fold,fold,-283,247
9217,3♣8♠4♠3♦T♦,h_bot,showdown,67,9♦T♣,Q♠6♦,T9o,Q6o,fold,call,-226,190
9218,A♥J♠2♥6♣A♠,cfr_bot,showdown,114,3♣K♦,J♣4♥,K3o,J4o,fold,call,-283,247
9219,K♥3♥5♣5♠3♣,cfr_bot,showdown,194,6♥J♣,K♠9♦,J6o,K9o,raise,call,-380,344
9220,4♦K♣4♥9♥Q♥,h_bot,showdown,274,J♥6♦,T♣3♦,J6o,T3o,raise,call,-243,207
9221,T♠3♥Q♠8♣6♦,cfr_bot,showdown,274,8♦A♥,Q♣4♥,A8o,Q4o,call,call,-380,344
9222,T♠K♥5♦T♥2♠,cfr_bot,showdown,354,8♣4♣,9♥Q♠,84s,Q9o,raise,call,-557,521
9223,T♣3♠7♦6♦9♦,cfr_bot,showdown,394,2♥A♣,8♦K♣,A2o,K8o,raise,fold,-774,738
9224,5♣J♥J♠4♣9♦,cfr_bot,showdown,474,6♥Q♠,9♠7♣,Q6o,97o,fold,raise,-991,955
9225,3♦6♦9♣T♦5♠,h_bot,showdown,266,K♥K♣,A♦6♣,KK,A6o,raise,call,-734,698
9226,9♠2♠J♦2♦K♦,h_bot,showdown,59,Q♦Q♠,T♠A♣,QQ,ATo,raise,fold,-724,688
9227,8♥K♠T♠J♦Q♥,cfr_bot,showdown,218,5♠6♣,Q♠5♥,65o,Q5o,raise,raise,-813,777
9228,8♣J♣8♥5♥J♠,h_bot,showdown,258,K♥Q♠,T♥5♠,KQo,T5o,fold,call,-684,648
9229,J♦A♣5♦T♠8♣,cfr_bot,showdown,139,5♥9♠,7♥8♠,95o,87o,fold,call,-694,658
9230,K♦T♥6♣K♠2♣,h_bot,showdown,338,A♣2♥,8♣4♣,A2o,84s,raise,call,-525,489
9231,Q♣K♦5♦4♣T♠,cfr_bot,showdown,179,6♠Q♦,K♥8♥,Q6o,K8s,fold,call,-535,499
9232,2♣6♠A♣9♣J♣,cfr_bot,showdown,418,K♠T♦,A♥9♠,KTo,A9o,raise,call,-744,708
9233,T♥2♥A♥7♥2♦,cfr_bot,showdown,219,T♠6♥,J♥Q♦,T6o,QJo,fold,call,-754,718
9234,7♦7♠T♠5♠6♥,h_bot,showdown,219,T♥A♦,3♥J♥,ATo,J3s,fold,fold,-744,708
9235,2♦2♥K♠9♣5♦,h_bot,showdown,219,5♥A♦,4♥7♥,A5o,74s,fold,call,-535,499
9236,6♥3♥A♥2♣J♦,cfr_bot,showdown,418,5♠Q♥,2♥8♠,Q5o,82o,fold,call,-744,708
9237,Q♥8♥T♦4♣3♠,h_bot,showdown,458,A♠T♠,9♣8♠,ATs,98o,raise,fold,-535,499
9238,3♥Q♦3♣4♣8♣,h_bot,showdown,259,Q♠2♣,K♣4♥,Q2o,K4o,fold,fold,-525,489
9239,Q♦A♠2♦5♥3♣,h_bot,showdown,259,4♠5♦,8♦8♣,54o,88,fold,call,-276,240
9240,9♠4♣7♠K♥9♥,cfr_bot,showdown,259,A♠J♥,9♣5♥,AJo,95o,fold,fold,-525,489
9241,9♠7♣8♥6♦8♣,h_bot,showdown,259,5♥T♦,7♥3♥,T5o,73s,fold,call,-276,240
9242,K♥J♥8♠A♣J♠,cfr_bot,showdown,538,3♦9♣,2♦Q♦,93o,Q2s,fold,raise,-525,489
9243,T♠J♦9♠6♣K♦,h_bot,showdown,698,2♦A♥,4♥8♦,A2o,84o,raise,raise,-156,120
9244,6♣3♦K♣4♠A♣,cfr_bot,showdown,379,8♥2♥,J♥8♦,82s,J8o,fold,fold,-525,489
9245,K♥J♣3♦K♦8♥,cfr_bot,showdown,379,8♣9♣,6♥J♥,98s,J6s,fold,call,-535,499
9246,6♥T♦8♦K♠Q♦,cfr_bot,showdown,379,T♣J♥,4♥K♥,JTo,K4s,fold,fold,-904,868
9247,3♦3♠6♥J♥A♣,cfr_bot,showdown,465,4♦J♠,5♠3♣,J4o,53o,raise,call,-1000,964
9248,5♥7♥6♥T♠T♥,h_bot,showdown,10,3♠A♥,9♣7♣,A3o,97s,fold,fold,-990,954
9249,K♠2♥5♣3♣2♦,h_bot,showdown,106,7♦T♥,4♦9♣,T7o,94o,fold,call,-894,858
9250,3♥4♠7♦Q♥2♣,cfr_bot,showdown,192,K♣7♣,T♠T♥,K7s,TT,fold,call,-990,954
9251,9♣8♦3♠6♣Q♥,cfr_bot,showdown,106,J♥2♠,3♣A♥,J2o,A3o,fold,call,-1000,964
9252,T♣8♠A♥8♦7♣,h_bot,showdown,136,5♠T♦,J♣5♣,T5o,J5s,fold,raise,-864,828
9253,5♦7♥A♣J♦Q♦,cfr_bot,showdown,146,4♦T♥,8♠K♦,T4o,K8o,fold,call,-874,838
9254,J♦8♥9♥3♠8♦,h_bot,showdown,136,A♥8♣,4♠2♦,A8o,42o,fold,fold,-864,828
9255,A♣9♥3♣Q♣K♣,cfr_bot,showdown,272,A♥A♠,9♣2♦,AA,92o,raise,call,-1000,964
9256,Q♠9♣Q♦4♦J♥,cfr_bot,showdown,136,6♠T♣,Q♣J♦,T6o,QJo,fold,call,-1000,964
9257,7♥K♥Q♦K♦2♠,h_bot,showdown,136,2♣K♣,T♦3♥,K2s,T3o,fold,call,-864,828
9258,5♦6♠5♣5♠8♦,cfr_bot,showdown,272,K♣3♥,8♣6♣,K3o,86s,fold,call,-1000,964
9259,5♣A♥9♣8♦J♦,h_bot,showdown,136,2♥9♥,Q♥2♣,92s,Q2o,fold,call,-864,828
9260,T♣8♣9♥3♣8♥,cfr_bot,showdown,272,5♠J♠,K♠6♦,J5s,K6o,fold,call,-1000,964
9261,4♥3♣9♠3♠2♥,cfr_bot,showdown,136,K♣8♠,6♠4♦,K8o,64o,raise,call,-1000,964
9262,2♥2♠Q♥Q♣J♦,cfr_bot,showdown,10,9♥7♠,2♣4♣,97o,42s,call,call,-1000,964
9263,J♠J♥8♠7♥Q♥,cfr_bot,showdown,40,K♠2♠,2♦Q♣,K2s,Q2o,fold,raise,-1000,964
9264,K♦J♣A♥7♠6♥,h_bot,showdown,40,T♣A♠,3♦2♣,ATo,32o,fold,call,-960,924
9265,4♦5♠J♣4♥7♠,h_bot,showdown,50,2♠5♥,6♣A♠,52o,A6o,fold,call,-920,884
9266,9♣T♥4♦Q♦7♥,cfr_bot,showdown,80,5♣J♦,A♣5♠,J5o,A5o,fold,call,-960,924
9267,7♦K♣3♣A♦2♥,h_bot,showdown,80,Q♠A♠,5♠5♥,AQs,55,raise,fold,-920,884
9268,3♣T♣8♦2♠6♥,cfr_bot,showdown,80,7♥8♥,K♣K♥,87s,KK,fold,call,-960,924
9269,T♥A♦5♥2♥9♠,cfr_bot,showdown,50,K♠6♥,2♦J♠,K6o,J2o,fold,call,-970,934
9270,T♣5♣8♦2♣K♠,h_bot,showdown,70,T♦A♥,4♦4♠,ATo,44,fold,call,-930,894
9271,A♣9♥2♠3♣3♥,h_bot,showdown,110,A♠9♦,8♦Q♥,A9o,Q8o,raise,fold,-890,854
9272,3♠8♠J♦6♣7♠,h_bot,showdown,80,7♥8♦,A♦3♣,87o,A3o,fold,fold,-880,844
9273,A♦T♦Q♠6♥5♣,cfr_bot,showdown,180,9♥K♠,6♣3♣,K9o,63s,raise,fold,-990,954
9274,Q♠8♣5♣7♠8♠,h_bot,showdown,20,J♣J♦,4♣2♥,JJ,42o,raise,call,-980,944
9275,Q♦2♥A♣9♦3♥,h_bot,showdown,20,4♦5♦,9♥T♥,54s,T9s,fold,call,-970,934
9276,3♦K♣Q♥A♣5♦,h_bot,showdown,20,4♦J♣,4♣7♣,J4o,74s,call,call,-960,924
9277,6♥4♥2♣4♣7♥,h_bot,showdown,20,9♥A♠,Q♥9♦,A9o,Q9o,call,call,-950,914
9278,A♣6♥T♣T♥3♣,cfr_bot,showdown,60,7♦8♣,A♦9♥,87o,A9o,fold,raise,-960,924
9279,2♦6♣7♣9♣K♦,h_bot,showdown,60,7♥Q♦,4♦7♦,Q7o,74s,fold,call,-910,874
9280,4♦5♥9♠A♦5♠,h_bot,showdown,100,2♦5♦,7♣T♠,52s,T7o,fold,call,-860,824
9281,3♠9♠2♠J♣9♦,cfr_bot,showdown,60,3♣2♥,5♣5♠,32o,55,fold,call,-870,834
9282,9♣6♥5♠J♦T♥,h_bot,showdown,100,K♣K♠,3♣4♣,KK,43s,raise,fold,-860,824
9283,2♣J♠A♥6♦7♥,h_bot,showdown,220,8♦K♠,9♦5♣,K8o,95o,raise,fold,-770,734
9284,8♠4♥7♦3♥K♠,h_bot,showdown,140,A♣7♣,2♦2♠,A7s,22,fold,fold,-760,724
9285,4♣J♥5♥9♠3♣,h_bot,showdown,140,7♥3♦,8♦6♣,73o,86o,fold,call,-630,594
9286,6♥J♥2♠A♦T♣,h_bot,showdown,180,K♥9♠,5♦9♥,K9o,95o,raise,fold,-620,584
9287,Q♠6♣Q♣9♥6♦,h_bot,showdown,180,J♥A♦,3♥7♦,AJo,73o,fold,fold,-450,414
9288,9♥T♠K♣6♣2♥,cfr_bot,showdown,340,7♥7♣,9♠A♦,77,A9o,fold,call,-620,584
9289,5♦9♠A♣J♣J♦,cfr_bot,showdown,180,8♣Q♦,Q♠K♦,Q8o,KQo,fold,call,-630,594
9290,Q♠J♥J♠2♠8♠,cfr_bot,showdown,420,J♣6♥,6♠9♠,J6o,96s,raise,call,-840,804
9291,K♥4♦K♦Q♣K♠,h_bot,showdown,370,Q♥2♥,4♠8♥,Q2s,84o,raise,call,-630,594
9292,A♥6♣5♦4♣6♥,h_bot,showdown,210,5♣6♦,J♦J♠,65o,JJ,raise,fold,-620,584
9293,2♥3♣K♣4♥2♠,h_bot,showdown,210,4♣5♦,6♦7♣,54o,76o,fold,call,-420,384
9294,9♦8♥6♠4♦2♣,h_bot,showdown,400,5♣7♠,4♥T♠,75o,T4o,fold,call,-220,184
9295,Q♥8♥4♣K♦J♦,cfr_bot,showdown,210,T♥7♦,J♣7♠,T7o,J7o,fold,call,-230,194
9296,2♥4♥8♠K♥8♣,cfr_bot,showdown,210,T♥7♣,6♠Q♣,T7o,Q6o,fold,fold,-430,394
9297,7♠6♣J♦8♣T♣,cfr_bot,showdown,480,4♥K♥,J♥K♦,K4s,KJo,raise,call,-670,634
9298,6♣T♣7♣K♦6♦,h_bot,showdown,250,7♦3♠,3♦A♥,73o,A3o,fold,fold,-660,624
9299,2♠6♠7♦2♦4♦,cfr_bot,showdown,560,6♦J♠,K♥7♣,J6o,K7o,raise,call,-940,904
9300,A♥A♣K♥6♥T♣,cfr_bot,showdown,340,5♦8♣,A♦4♦,85o,A4s,fold,call,-1000,964
9301,T♥9♠2♣2♠J♥,cfr_bot,showdown,280,5♣8♥,5♥J♣,85o,J5o,fold,call,-1000,964
9302,9♣J♦A♣3♠J♠,cfr_bot,showdown,10,K♣4♠,J♥K♥,K4o,KJs,fold,fold,-1000,964
9303,J♣2♠T♥Q♥9♣,cfr_bot,showdown,280,5♦3♠,K♠J♦,53o,KJo,fold,call,-1000,964
9304,8♠J♥5♦J♣4♣,cfr_bot,showdown,280,3♣Q♥,8♥7♦,Q3o,87o,fold,call,-1000,964
9305,6♣A♣9♣9♥4♦,h_bot,showdown,280,K♣5♣,Q♦5♠,K5s,Q5o,fold,call,-720,684
9306,T♠2♥7♦A♣A♦,cfr_bot,showdown,560,J♦K♥,T♦9♣,KJo,T9o,fold,call,-1000,964
9307,3♠K♦A♣T♥A♥,h_bot,showdown,280,4♦7♥,6♣5♥,74o,65o,fold,call,-720,684
9308,3♠7♥T♣J♥Q♣,h_bot,showdown,290,A♣K♦,T♥3♥,AKo,T3s,fold,fold,-710,674
9309,K♥Q♠7♠8♠6♠,cfr_bot,showdown,290,5♦K♣,Q♥Q♣,K5o,QQ,fold,call,-720,684
9310,2♠6♦2♦7♠9♣,cfr_bot,showdown,560,Q♣A♦,5♦6♥,AQo,65o,fold,call,-1000,964
9311,Q♦4♥6♠T♥K♣,h_bot,showdown,280,8♠A♣,7♦8♥,A8o,87o,fold,call,-720,684
9312,8♣Q♠2♦9♥A♥,cfr_bot,showdown,560,5♣7♣,T♠3♥,75s,T3o,fold,call,-1000,964
9313,5♥J♥8♠Q♣K♥,h_bot,showdown,280,T♠8♦,2♥6♣,T8o,62o,fold,call,-720,684
9314,5♠5♦J♦2♣4♦,cfr_bot,showdown,560,6♠T♥,K♥2♥,T6o,K2s,fold,call,-1000,964
9315,8♠6♣5♠8♣Q♠,h_bot,showdown,280,Q♦6♥,6♦4♣,Q6o,64o,fold,call,-720,684
9316,5♠6♥8♦Q♣9♠,cfr_bot,showdown,290,3♠J♠,2♥6♦,J3s,62o,raise,fold,-1000,964
9317,T♣9♦Q♦9♣3♦,h_bot,showdown,280,2♠9♥,4♣5♥,92o,54o,fold,fold,-720,684
9318,4♦T♣A♦J♣7♠,cfr_bot,showdown,290,A♠9♥,8♥9♣,A9o,98o,call,fold,-1000,964
9319,6♠5♣5♥2♥7♠,cfr_bot,showdown,280,2♦4♦,4♣3♣,42s,43s,fold,call,-1000,964
9320,T♦K♦A♣4♣8♥,cfr_bot,showdown,280,3♠2♣,Q♣9♥,32o,Q9o,fold,call,-1000,964
9321,4♠2♠7♦6♥4♦,cfr_bot,showdown,280,7♣9♠,8♣8♦,97o,88,fold,call,-1000,964
9322,J♣Q♠J♦6♥2♦,h_bot,showdown,10,7♥7♣,7♠A♥,77,A7o,fold,fold,-990,954
9323,8♦A♣5♣4♥Q♥,cfr_bot,showdown,290,7♠A♥,4♦Q♠,A7o,Q4o,fold,call,-1000,964
9324,Q♥A♣4♥K♠7♠,cfr_bot,showdown,280,5♥Q♦,A♠2♦,Q5o,A2o,fold,call,-1000,964
